chrom	geneName	splicedExonStart	splicedExonEnd	splicedExonReadCount(rc)	splicedExonLength(sl)	othersExonsReadCount(RC)	othersExonsLength(L)	RC - rc	L - sl	splicedExonAverageReadCoverage(n)	otherExonsAverageReadCoverage(N)
chr1	LINC01672	6727432	6727612	2	181	5326	2191	5324	2010	0.011049723756906077	2.6487562189054725
chr1	CAMTA1	6820180	6820250	0	71	5988	9933	5988	9862	0.0	0.607179071182316
chr1	CAMTA1	7755637	7755668	0	32	5988	9933	5988	9901	0.0	0.6047873952126048
chr1	CAMTA1	6871756	6871840	0	85	5988	9933	5988	9848	0.0	0.6080422420796101
chr1	CAMTA1	6806982	6807088	0	107	5988	9933	5988	9826	0.0	0.6094036230409119
chr1	CAMTA1	6886239	6886346	0	108	5988	9933	5988	9825	0.0	0.6094656488549618
chr1	CAMTA1	7749770	7749791	0	22	5988	9933	5988	9911	0.0	0.6041771768741802
chr1	PER3	7808892	7808998	0	107	22788	7397	22788	7290	0.0	3.1259259259259258
chr1	PARK7	7969344	7969404	0	61	102	2378	102	2317	0.0	0.0440224428139836
chr1	LINC01714	8214624	8214678	0	55	0	1007	0	952	0.0	0.0
chr1	CA6	8949262	8949442	0	181	3223	2672	3223	2491	0.0	1.2938578883982337
chr1	CA6	8957136	8957285	0	150	3223	2672	3223	2522	0.0	1.2779540047581284
chr1	LNCTAM34A	9191039	9191124	0	86	1062	2148	1062	2062	0.0	0.5150339476236664
chr1	LNCTAM34A	9187535	9187789	306	255	1062	2148	756	1893	1.2	0.3993660855784469
chr1	TMEM201	9609839	9609911	0	73	13847	6994	13847	6921	0.0	2.0007224389539084
chr1	TMEM201	9611014	9611073	0	60	13847	6994	13847	6934	0.0	1.9969714450533602
chr1	RBP7	10004092	10004307	133	216	1011	867	878	651	0.6157407407407407	1.348694316436252
chr1	UBE4B	10130499	10130616	0	118	24272	9087	24272	8969	0.0	2.7062102798528263
chr1	UBE4B	10137066	10137205	0	140	24272	9087	24272	8947	0.0	2.712864647367833
chr1	UBE4B	10107221	10107374	280	154	24272	9087	23992	8933	1.8181818181818181	2.685771857158849
chr1	UBE4B	10106196	10106583	510	388	24272	9087	23762	8699	1.3144329896907216	2.7315783423382
chr1	UBE4B	10166243	10166342	2400	100	24272	9087	21872	8987	24.0	2.433737621008123
chr1	KIF1B	10273013	10273031	0	19	63579	17608	63579	17589	0.0	3.614702370799932
chr1	KIF1B	10279096	10279138	45	43	63579	17608	63534	17565	1.0465116279069768	3.6170794192997437
chr1	KIF1B	10355369	10355396	0	28	63579	17608	63579	17580	0.0	3.6165529010238906
chr1	PGD	10403070	10403136	0	67	3569	3347	3569	3280	0.0	1.088109756097561
chr1	CENPS-CORT	10440346	10440413	1679	68	9056	2251	7377	2183	24.691176470588236	3.379294548786074
chr1	CENPS-CORT	10442264	10442441	0	178	9056	2251	9056	2073	0.0	4.368547998070429
chr1	CENPS-CORT	10433841	10433965	230	125	9056	2251	8826	2126	1.84	4.151458137347131
chr1	CENPS-CORT	10434656	10434690	68	35	9056	2251	8988	2216	1.9428571428571428	4.055956678700361
chr1	TARDBP	11016843	11017007	0	165	153	4648	153	4483	0.0	0.03412893151907205
chr1	TARDBP	11020428	11020599	0	172	153	4648	153	4476	0.0	0.03418230563002681
chr1	TARDBP	11015523	11015646	0	124	153	4648	153	4524	0.0	0.033819628647214856
chr1	TARDBP	11016122	11016254	0	133	153	4648	153	4515	0.0	0.03388704318936877
chr1	TARDBP	11024063	11024335	0	273	153	4648	153	4375	0.0	0.03497142857142857
chr1	TARDBP	11024301	11024335	0	35	153	4648	153	4613	0.0	0.03316713635378279
chr1	AL109811.3	11029686	11029781	0	96	224	2216	224	2120	0.0	0.10566037735849057
chr1	UBIAD1	11285643	11285732	0	90	39082	5095	39082	5005	0.0	7.8085914085914085
chr1	FBXO44	11655327	11655699	0	373	0	3061	0	2688	0.0	0.0
chr1	FBXO44	11658532	11658628	0	97	0	3061	0	2964	0.0	0.0
chr1	FBXO44	11655669	11655699	0	31	0	3061	0	3030	0.0	0.0
chr1	FBXO6	11671927	11672023	0	97	0	1742	0	1645	0.0	0.0
chr1	AGTRAP	11745987	11746223	867	237	247528	2351	246661	2114	3.6582278481012658	116.67975402081362
chr1	AGTRAP	11746126	11746223	646	98	247528	2351	246882	2253	6.591836734693878	109.5792276964048
chr1	AGTRAP	11745802	11745837	0	36	247528	2351	247528	2315	0.0	106.92354211663067
chr1	AGTRAP	11747439	11747545	0	107	247528	2351	247528	2244	0.0	110.3065953654189
chr1	AGTRAP	11744532	11744568	0	37	247528	2351	247528	2314	0.0	106.96974935177182
chr1	CLCN6	11828457	11828624	0	168	33752	7557	33752	7389	0.0	4.567871159832183
chr1	CLCN6	11815845	11815911	0	67	33752	7557	33752	7490	0.0	4.506275033377837
chr1	AL021155.4	11911506	11911589	0	84	4232	3074	4232	2990	0.0	1.4153846153846155
chr1	PLOD1	11944521	11944662	0	142	4467	5069	4467	4927	0.0	0.9066368987213315
chr1	MFN2	11982066	11982114	805	49	419893	10140	419088	10091	16.428571428571427	41.530869091269444
chr1	MFN2	11981969	11982114	1088	146	419893	10140	418805	9994	7.4520547945205475	41.90564338603162
chr1	MFN2	12003757	12003889	45	133	419893	10140	419848	10007	0.3383458646616541	41.955431198161286
chr1	MFN2	11982522	11982590	2926	69	419893	10140	416967	10071	42.405797101449274	41.40274054215073
chr1	MFN2	11981973	11982114	1080	142	419893	10140	418813	9998	7.605633802816901	41.889677935587116
chr1	MFN2	11988426	11988516	0	91	419893	10140	419893	10049	0.0	41.78455567718181
chr1	MFN2	11988721	11988843	0	123	419893	10140	419893	10017	0.0	41.91803933313367
chr1	MFN2	11981809	11981853	126	45	419893	10140	419767	10095	2.8	41.58167409608717
chr1	MFN2	11992278	11992463	0	186	419893	10140	419893	9954	0.0	42.18334337954591
chr1	MFN2	11988781	11988843	0	63	419893	10140	419893	10077	0.0	41.66845291257319
chr1	MFN2	11981809	11982114	2801	306	419893	10140	417092	9834	9.15359477124183	42.4132601179581
chr1	MIIP	12021644	12021840	76	197	2390	2492	2314	2295	0.38578680203045684	1.0082788671023966
chr1	TNFRSF8	12084463	12084551	797	89	1460	3827	663	3738	8.955056179775282	0.17736757624398075
chr1	TNFRSF8	12138228	12138436	0	209	1460	3827	1460	3618	0.0	0.4035378662244334
chr1	TNFRSF8	12138231	12138436	0	206	1460	3827	1460	3621	0.0	0.4032035349351008
chr1	TNFRSF1B	12188795	12188895	0	101	0	3788	0	3687	0.0	0.0
chr1	VPS13D	12338230	12338305	0	76	25627	20657	25627	20581	0.0	1.2451775909819736
chr1	VPS13D	12358458	12358601	0	144	25627	20657	25627	20513	0.0	1.2493053185784624
chr1	VPS13D	12453838	12453899	0	62	25627	20657	25627	20595	0.0	1.244331148336975
chr1	VPS13D	12402567	12402702	0	136	25627	20657	25627	20521	0.0	1.2488182837093709
chr1	AADACL3	12719474	12719691	0	218	51	4059	51	3841	0.0	0.01327779224160375
chr1	C1ORF158	12755699	12755813	0	115	0	4138	0	4023	0.0	0.0
chr1	PDPN	13610386	13610516	0	131	0	3705	0	3574	0.0	0.0
chr1	PDPN	13595826	13595984	0	159	0	3705	0	3546	0.0	0.0
chr1	PRDM2	13732778	13732855	0	78	486	10938	486	10860	0.0	0.044751381215469614
chr1	PRDM2	13732778	13732882	0	105	486	10938	486	10833	0.0	0.04486291885904182
chr1	PRDM2	13778417	13782831	204	4415	486	10938	282	6523	0.04620611551528879	0.04323164188256937
chr1	PRDM2	13769117	13769173	0	57	486	10938	486	10881	0.0	0.04466501240694789
chr1	PRDM2	13769038	13769173	0	136	486	10938	486	10802	0.0	0.044991668209590815
chr1	PRDM2	13773077	13773188	0	112	486	10938	486	10826	0.0	0.04489192684278589
chr1	TMEM51	15210489	15210562	0	74	0	2243	0	2169	0.0	0.0
chr1	FHAD1	15272322	15272529	0	208	5626	11501	5626	11293	0.0	0.49818471619587357
chr1	FHAD1	15324451	15324559	0	109	5626	11501	5626	11392	0.0	0.4938553370786517
chr1	FHAD1	15349041	15349149	0	109	5626	11501	5626	11392	0.0	0.4938553370786517
chr1	FHAD1	15317823	15317928	0	106	5626	11501	5626	11395	0.0	0.49372531812198334
chr1	FHAD1	15383155	15383402	56	248	5626	11501	5570	11253	0.22580645161290322	0.49497911667999644
chr1	FHAD1	15391209	15391263	0	55	5626	11501	5626	11446	0.0	0.4915254237288136
chr1	FHAD1	15383806	15383930	414	125	5626	11501	5212	11376	3.312	0.4581575246132208
chr1	FHAD1	15388345	15388422	0	78	5626	11501	5626	11423	0.0	0.492515101111792
chr1	FHAD1	15383158	15383280	0	123	5626	11501	5626	11378	0.0	0.4944629987695553
chr1	EFHD2	15427897	15428009	0	113	0	2539	0	2426	0.0	0.0
chr1	CTRC	15444605	15444751	0	147	105	3491	105	3344	0.0	0.031399521531100476
chr1	CELA2B	15481644	15481749	0	106	0	1460	0	1354	0.0	0.0
chr1	DNAJC16	15529087	15529272	340	186	2105	7125	1765	6939	1.8279569892473118	0.2543594177835423
chr1	DDI2	15638306	15638434	0	129	152	11761	152	11632	0.0	0.013067400275103164
chr1	DDI2	15633797	15633879	0	83	152	11761	152	11678	0.0	0.01301592738482617
chr1	PLEKHM2	15716706	15716816	0	111	1533	4154	1533	4043	0.0	0.3791738807815978
chr1	PLEKHM2	15721328	15721388	0	61	1533	4154	1533	4093	0.0	0.3745419008062546
chr1	TMEM82	15742834	15742907	0	74	1734	1449	1734	1375	0.0	1.261090909090909
chr1	CLCNKA	16024858	16024891	0	34	2938	3502	2938	3468	0.0	0.8471741637831603
chr1	CLCNKA	16024762	16024891	14	130	2938	3502	2924	3372	0.1076923076923077	0.867141162514828
chr1	SZRD1	16391374	16391424	0	51	102	4752	102	4701	0.0	0.02169751116783663
chr1	SZRD1	16387501	16387794	0	294	102	4752	102	4458	0.0	0.02288021534320323
chr1	NECAP2	16455817	16455893	1852	77	1967543	4594	1965691	4517	24.051948051948052	435.1762231569626
chr1	NECAP2	16448059	16448141	0	83	1967543	4594	1967543	4511	0.0	436.1655952117047
chr1	NECAP2	16443631	16443732	0	102	1967543	4594	1967543	4492	0.0	438.01046304541404
chr1	NECAP2	16447869	16447974	189	106	1967543	4594	1967354	4488	1.7830188679245282	438.35873440285206
chr1	NECAP2	16450124	16450241	23	118	1967543	4594	1967520	4476	0.19491525423728814	439.5710455764075
chr1	CROCC	16938399	16938483	51	85	160695	8914	160644	8829	0.6	18.19503907577302
chr1	CROCC	16924324	16924479	125	156	160695	8914	160570	8758	0.8012820512820513	18.334094542132906
chr1	CROCC	16931290	16931397	473	108	160695	8914	160222	8806	4.37962962962963	18.19464001816943
chr1	CROCC	16936636	16936873	594	238	160695	8914	160101	8676	2.495798319327731	18.453319502074688
chr1	CROCC	16939893	16940093	4672	201	160695	8914	156023	8713	23.243781094527364	17.90692069321703
chr1	ARHGEF10L	17613057	17613174	0	118	5711	7987	5711	7869	0.0	0.7257593086796289
chr1	ARHGEF10L	17634547	17634562	0	16	5711	7987	5711	7971	0.0	0.7164722117676577
chr1	ARHGEF10L	17691119	17691192	0	74	5711	7987	5711	7913	0.0	0.7217237457348666
chr1	SLC66A1	19317599	19317841	0	243	0	2695	0	2452	0.0	0.0
chr1	MICOS10	19622099	19622147	1084	49	87618	5490	86534	5441	22.122448979591837	15.904061753354163
chr1	PLA2G5	20066023	20066129	0	107	11625	3257	11625	3150	0.0	3.6904761904761907
chr1	PLA2G5	20063483	20063602	0	120	11625	3257	11625	3137	0.0	3.705769843799809
chr1	PLA2G5	20070293	20070465	984	173	11625	3257	10641	3084	5.687861271676301	3.450389105058366
chr1	LINC01757	20243387	20243544	0	158	0	649	0	491	0.0	0.0
chr1	VWA5B1	20350155	20350230	0	76	81	6402	81	6326	0.0	0.012804299715460007
chr1	VWA5B1	20349097	20349298	0	202	81	6402	81	6200	0.0	0.013064516129032259
chr1	CDA	20613841	20613899	0	59	0	824	0	765	0.0	0.0
chr1	AL592309.2	21416971	21417121	1140	151	1140	765	0	614	7.549668874172186	0.0
chr1	NBPF3	21468687	21468897	0	211	8259	6838	8259	6627	0.0	1.2462652784065187
chr1	ALPL	21561096	21561212	510	117	100506	2994	99996	2877	4.358974358974359	34.7570385818561
chr1	ALPL	21553977	21554142	0	166	100506	2994	100506	2828	0.0	35.539603960396036
chr1	ALPL	21573664	21573799	56508	136	100506	2994	43998	2858	415.5	15.394681595521343
chr1	AL590556.3	22006877	22007014	570	138	14866	1620	14296	1482	4.130434782608695	9.64642375168691
chr1	AL590556.3	22010137	22010185	0	49	14866	1620	14866	1571	0.0	9.462762571610439
chr1	LINC00339	22027413	22027534	0	122	15847	3569	15847	3447	0.0	4.597331012474616
chr1	LINC00339	22027681	22027780	47	100	15847	3569	15800	3469	0.47	4.554626693571635
chr1	LINC00339	22028527	22028660	0	134	15847	3569	15847	3435	0.0	4.613391557496361
chr1	CDC42	22074093	22074219	0	127	21611	13175	21611	13048	0.0	1.6562691600245247
chr1	CDC42	22078705	22078881	0	177	21611	13175	21611	12998	0.0	1.662640406216341
chr1	CDC42	22069220	22069318	0	99	21611	13175	21611	13076	0.0	1.652722545120832
chr1	CDC42	22078746	22078881	0	136	21611	13175	21611	13039	0.0	1.6574123782498658
chr1	ZBTB40	22452658	22452946	0	289	5372	9189	5372	8900	0.0	0.6035955056179775
chr1	C1QB	22654007	22654160	0	154	0	1497	0	1343	0.0	0.0
chr1	KDM1A	23044426	23044486	0	61	0	3430	0	3369	0.0	0.0
chr1	KDM1A	23066059	23066071	0	13	0	3430	0	3417	0.0	0.0
chr1	MDS2	23627780	23627998	2651	219	4627	2151	1976	1932	12.105022831050228	1.0227743271221532
chr1	MDS2	23639108	23639251	735	144	4627	2151	3892	2007	5.104166666666667	1.939212755356253
chr1	LYPLA2	23793007	23793039	231	33	790	1850	559	1817	7.0	0.3076499724821134
chr1	LYPLA2	23793859	23793930	0	72	790	1850	790	1778	0.0	0.44431946006749157
chr1	LYPLA2	23794062	23794136	0	75	790	1850	790	1775	0.0	0.4450704225352113
chr1	GRHL3	24334644	24334706	0	63	1172	3924	1172	3861	0.0	0.30354830354830353
chr1	GRHL3	24339667	24339762	0	96	1172	3924	1172	3828	0.0	0.30616509926854757
chr1	GRHL3	24331425	24331612	0	188	1172	3924	1172	3736	0.0	0.31370449678800855
chr1	NIPAL3	24433103	24433213	0	111	566	7530	566	7419	0.0	0.07629060520285753
chr1	NIPAL3	24457733	24457833	0	101	566	7530	566	7429	0.0	0.07618791223583254
chr1	RCAN3	24514313	24514567	0	255	838	6672	838	6417	0.0	0.13059061866916005
chr1	RCAN3	24531217	24531391	224	175	838	6672	614	6497	1.28	0.09450515622595043
chr1	RCAN3	24533082	24533254	0	173	838	6672	838	6499	0.0	0.12894291429450686
chr1	RCAN3	24533112	24533254	0	143	838	6672	838	6529	0.0	0.1283504365140144
chr1	SRRM1	24648023	24648166	0	144	8136	5651	8136	5507	0.0	1.4773924096604323
chr1	SRRM1	24663182	24663224	472	43	8136	5651	7664	5608	10.976744186046512	1.3666191155492153
chr1	SRRM1	24647078	24647208	0	131	8136	5651	8136	5520	0.0	1.4739130434782608
chr1	RHD	25316999	25317079	0	81	0	3324	0	3243	0.0	0.0
chr1	RHD	25321888	25321962	0	75	0	3324	0	3249	0.0	0.0
chr1	RHD	25307646	25307816	0	171	0	3324	0	3153	0.0	0.0
chr1	RHD	25306595	25306729	0	135	0	3324	0	3189	0.0	0.0
chr1	TMEM50A	25340473	25340579	0	107	0	3018	0	2911	0.0	0.0
chr1	TMEM50A	25352881	25352974	0	94	0	3018	0	2924	0.0	0.0
chr1	TMEM50A	25342960	25343073	0	114	0	3018	0	2904	0.0	0.0
chr1	MACO1	25456652	25456831	0	180	0	3990	0	3810	0.0	0.0
chr1	MAN1C1	25780939	25781112	221	174	110213	8819	109992	8645	1.2701149425287357	12.723192596876807
chr1	MAN1C1	25654241	25654366	432	126	110213	8819	109781	8693	3.4285714285714284	12.628666743356725
chr1	SELENON	25802015	25802117	0	103	90714	4378	90714	4275	0.0	21.219649122807017
chr1	MTFR1L	25826614	25826826	5421	213	22094	4825	16673	4612	25.450704225352112	3.615134431916739
chr1	MTFR1L	25823239	25823439	357	201	22094	4825	21737	4624	1.7761194029850746	4.70090830449827
chr1	MTFR1L	25822995	25823128	171	134	22094	4825	21923	4691	1.2761194029850746	4.673417181837562
chr1	MTFR1L	25823018	25823128	123	111	22094	4825	21971	4714	1.1081081081081081	4.66079762409843
chr1	MTFR1L	25823345	25823439	357	95	22094	4825	21737	4730	3.7578947368421054	4.595560253699788
chr1	MTFR1L	25823237	25823323	0	87	22094	4825	22094	4738	0.0	4.6631490080202616
chr1	MTFR1L	25826301	25826411	4823	111	22094	4825	17271	4714	43.450450450450454	3.6637675010606703
chr1	EXTL1	26029599	26029707	0	109	0	4359	0	4250	0.0	0.0
chr1	EXTL1	26033228	26033315	0	88	0	4359	0	4271	0.0	0.0
chr1	PDIK1L	26112459	26112650	0	192	132	4565	132	4373	0.0	0.030185227532586324
chr1	CNKSR1	26184070	26184141	18	72	151527	3847	151509	3775	0.25	40.13483443708609
chr1	ZPLD2P	26223376	26223753	204	378	945727	3201	945523	2823	0.5396825396825397	334.93552957846265
chr1	CEP85	26244165	26244318	102	154	1738	5161	1636	5007	0.6623376623376623	0.32674256041541844
chr1	DHDDS	26446315	26446432	0	118	6867	5593	6867	5475	0.0	1.2542465753424659
chr1	DHDDS	26447558	26447660	0	103	6867	5593	6867	5490	0.0	1.2508196721311475
chr1	DHDDS	26460036	26460144	0	109	6867	5593	6867	5484	0.0	1.2521881838074398
chr1	RPS6KA1	26530744	26530902	0	159	12000	5692	12000	5533	0.0	2.1688053497198627
chr1	RPS6KA1	26546866	26546983	0	118	12000	5692	12000	5574	0.0	2.1528525296017222
chr1	RPS6KA1	26560725	26560851	7184	127	12000	5692	4816	5565	56.56692913385827	0.8654088050314466
chr1	RPS6KA1	26547188	26547270	0	83	12000	5692	12000	5609	0.0	2.139418791228383
chr1	RPS6KA1	26544074	26544178	0	105	12000	5692	12000	5587	0.0	2.1478432074458564
chr1	RPS6KA1	26552817	26552896	0	80	12000	5692	12000	5612	0.0	2.1382751247327154
chr1	ARID1A	26774328	26775220	11121	893	104732	12546	93611	11653	12.453527435610303	8.033210332103321
chr1	ARID1A	26774979	26775220	2666	242	104732	12546	102066	12304	11.016528925619834	8.2953511053316
chr1	ARID1A	26775816	26775956	612	141	104732	12546	104120	12405	4.340425531914893	8.393389762192664
chr1	TMEM222	27330984	27331137	0	154	1307	2716	1307	2562	0.0	0.5101483216237315
chr1	TMEM222	27334666	27334754	0	89	1307	2716	1307	2627	0.0	0.4975256947087933
chr1	TMEM222	27333360	27333435	316	76	1307	2716	991	2640	4.157894736842105	0.37537878787878787
chr1	SYTL1	27350793	27350952	0	160	768	5082	768	4922	0.0	0.15603413246647704
chr1	AL445490.1	27669906	27670026	0	121	27317	1636	27317	1515	0.0	18.031023102310233
chr1	AL445490.1	27670311	27670429	0	119	27317	1636	27317	1517	0.0	18.007251153592616
chr1	FAM76A	27734030	27734183	134300	154	182987	4057	48687	3903	872.077922077922	12.474250576479632
chr1	FAM76A	27749067	27749154	0	88	182987	4057	182987	3969	0.0	46.10405643738977
chr1	FAM76A	27730231	27730333	144	103	182987	4057	182843	3954	1.3980582524271845	46.242539200809304
