chrom	geneName	splicedExonStart	splicedExonEnd	splicedExonReadCount(rc)	splicedExonLength(sl)	othersExonsReadCount(RC)	othersExonsLength(L)	RC - rc	L - sl	splicedExonAverageReadCoverage(n)	otherExonsAverageReadCoverage(N)
chr1	AGTRAP	11748590	11748610	0	21	212944	2351	212944	2330	0.0	91.39227467811159
chr1	MFN2	12007250	12007295	0	46	424359	10140	424359	10094	0.0	42.0407172577769
chr1	PDPN	13614406	13614411	0	6	0	3705	0	3699	0.0	0.0
chr1	PDPN	13584101	13584188	0	88	0	3705	0	3617	0.0	0.0
chr1	PDPN	13585569	13585639	0	71	0	3705	0	3634	0.0	0.0
chr1	PRDM2	13732856	13732882	0	27	701	10938	701	10911	0.0	0.06424709009256713
chr1	FHAD1	15341889	15341893	0	5	4423	11501	4423	11496	0.0	0.3847425191370912
chr1	DNAJC16	15566181	15566410	0	230	1531	7125	1531	6895	0.0	0.22204496011602612
chr1	DNAJC16	15566300	15566410	0	111	1531	7125	1531	7014	0.0	0.21827773025377817
chr1	DNAJC16	15566181	15566299	0	119	1531	7125	1531	7006	0.0	0.2185269768769626
chr1	FBLIM1	15756729	15756732	949	4	30156	4315	29207	4311	237.25	6.774994200881466
chr1	FBLIM1	15758330	15758355	48	26	30156	4315	30108	4289	1.8461538461538463	7.01981813942644
chr1	FBLIM1	15764548	15764685	1	138	30156	4315	30155	4177	0.007246376811594203	7.219296145559014
chr1	NECAP2	16447943	16447974	252	32	1660932	4594	1660680	4562	7.875	364.0245506356861
chr1	NECAP2	16440776	16440853	32	78	1660932	4594	1660900	4516	0.41025641025641024	367.7812223206377
chr1	BX284668.2	16873108	16873143	0	36	77	2347	77	2311	0.0	0.033318909562959756
chr1	BX284668.2	16873144	16873429	44	286	77	2347	33	2061	0.15384615384615385	0.01601164483260553
chr1	BX284668.2	16873108	16873507	77	400	77	2347	0	1947	0.1925	0.0
chr1	BX284668.2	16873144	16873507	77	364	77	2347	0	1983	0.21153846153846154	0.0
chr1	BX284668.2	16873430	16873507	33	78	77	2347	44	2269	0.4230769230769231	0.019391802556192154
chr1	LINC02810	17718721	17718791	0	71	3237	1332	3237	1261	0.0	2.5670103092783507
chr1	PLA2G5	20069033	20069034	0	2	8324	3257	8324	3255	0.0	2.5572964669738862
chr1	VWA5B1	20348359	20348376	0	18	135	6402	135	6384	0.0	0.021146616541353382
chr1	VWA5B1	20303213	20303349	0	137	135	6402	135	6265	0.0	0.02154828411811652
chr1	NBPF3	21478197	21478307	0	111	3157	6838	3157	6727	0.0	0.46930280957336107
chr1	NBPF3	21478228	21478307	0	80	3157	6838	3157	6758	0.0	0.4671500443918319
chr1	NBPF3	21478197	21478227	0	31	3157	6838	3157	6807	0.0	0.46378727780226237
chr1	LINC00339	22025640	22025945	0	306	23942	3569	23942	3263	0.0	7.337419552558995
chr1	LINC00339	22025644	22025945	0	302	23942	3569	23942	3267	0.0	7.328435873890419
chr1	LINC00339	22025946	22026119	0	174	23942	3569	23942	3395	0.0	7.052135493372607
chr1	LINC00339	22025644	22026119	0	476	23942	3569	23942	3093	0.0	7.740704817329454
chr1	LINC00339	22025640	22025643	0	4	23942	3569	23942	3565	0.0	6.7158485273492285
chr1	LINC00339	22025946	22026649	0	704	23942	3569	23942	2865	0.0	8.356719022687608
chr1	LINC00339	22026120	22026649	0	530	23942	3569	23942	3039	0.0	7.878249424152682
chr1	LINC00339	22025644	22026649	0	1006	23942	3569	23942	2563	0.0	9.341396800624269
chr1	LINC00339	22027535	22028379	12036	845	23942	3569	11906	2724	14.24378698224852	4.370778267254038
chr1	LINC00339	22027781	22028379	12036	599	23942	3569	11906	2970	20.093489148580968	4.008754208754209
chr1	CDC42	22052743	22052868	516	126	15009	13175	14493	13049	4.095238095238095	1.110659820675914
chr1	C1QC	22643715	22643737	0	23	0	1335	0	1312	0.0	0.0
chr1	C1QC	22643715	22643886	0	172	0	1335	0	1163	0.0	0.0
chr1	C1QC	22643738	22643886	0	149	0	1335	0	1186	0.0	0.0
chr1	ZNF436-AS1	23369325	23369513	0	189	1334	1052	1334	863	0.0	1.5457705677867903
chr1	RPL11	23691830	23692060	0	231	12009	2664	12009	2433	0.0	4.935881627620222
chr1	GRHL3	24319569	24319747	176	179	663	3924	487	3745	0.9832402234636871	0.1300400534045394
chr1	RCAN3	24503118	24503150	0	33	153	6672	153	6639	0.0	0.023045639403524627
chr1	SRRM1	24655124	24655129	0	6	2729	5651	2729	5645	0.0	0.48343666961913195
chr1	MTFR1L	25823324	25823439	304	116	11895	4825	11591	4709	2.6206896551724137	2.461456784880017
chr1	MTFR1L	25820350	25820414	0	65	11895	4825	11895	4760	0.0	2.4989495798319328
chr1	MTFR1L	25820350	25820659	0	310	11895	4825	11895	4515	0.0	2.6345514950166113
chr1	MTFR1L	25820415	25820659	0	245	11895	4825	11895	4580	0.0	2.5971615720524017
chr1	MTFR1L	25820922	25821003	0	82	11895	4825	11895	4743	0.0	2.5079063883617962
chr1	CNKSR1	26177581	26177599	212	19	92523	3847	92311	3828	11.157894736842104	24.11468129571578
chr1	CNKSR1	26183415	26183435	0	21	92523	3847	92523	3826	0.0	24.18269733403032
chr1	CATSPER4	26201042	26201075	166	34	20775	2040	20609	2006	4.882352941176471	10.273678963110669
chr1	ZPLD2P	26222757	26222770	377	14	967913	3201	967536	3187	26.928571428571427	303.588327580797
chr1	ZPLD2P	26223602	26223753	0	152	967913	3201	967913	3049	0.0	317.45260741226633
chr1	DHDDS	26432377	26432395	0	19	2827	5593	2827	5574	0.0	0.5071761750986724
chr1	DHDDS	26432377	26432415	0	39	2827	5593	2827	5554	0.0	0.5090025207057977
chr1	DHDDS	26432396	26432415	0	20	2827	5593	2827	5573	0.0	0.5072671810514983
chr1	DHDDS	26432377	26432518	0	142	2827	5593	2827	5451	0.0	0.5186204366171344
chr1	DHDDS	26432396	26432518	0	123	2827	5593	2827	5470	0.0	0.516819012797075
chr1	DHDDS	26432416	26432518	0	103	2827	5593	2827	5490	0.0	0.514936247723133
chr1	DHDDS	26432493	26432518	0	26	2827	5593	2827	5567	0.0	0.5078139033590803
chr1	DHDDS	26432377	26432594	0	218	2827	5593	2827	5375	0.0	0.525953488372093
chr1	DHDDS	26432396	26432594	0	199	2827	5593	2827	5394	0.0	0.5241008527994068
chr1	DHDDS	26432416	26432594	0	179	2827	5593	2827	5414	0.0	0.5221647580347248
chr1	DHDDS	26432519	26432594	0	76	2827	5593	2827	5517	0.0	0.512416168207359
chr1	DHDDS	26432493	26432594	0	102	2827	5593	2827	5491	0.0	0.5148424694955381
chr1	DHDDS	26432377	26432641	0	265	2827	5593	2827	5328	0.0	0.5305930930930931
chr1	DHDDS	26432396	26432641	0	246	2827	5593	2827	5347	0.0	0.5287076865532074
chr1	DHDDS	26432416	26432641	0	226	2827	5593	2827	5367	0.0	0.5267374697223774
chr1	DHDDS	26432519	26432641	0	123	2827	5593	2827	5470	0.0	0.516819012797075
chr1	DHDDS	26432595	26432641	0	47	2827	5593	2827	5546	0.0	0.5097367472051929
chr1	DHDDS	26432493	26432641	0	149	2827	5593	2827	5444	0.0	0.519287288758266
chr1	DHDDS	26432377	26432492	0	116	2827	5593	2827	5477	0.0	0.5161584809202118
chr1	DHDDS	26432396	26432492	0	97	2827	5593	2827	5496	0.0	0.5143740902474527
chr1	DHDDS	26432416	26432492	0	77	2827	5593	2827	5516	0.0	0.5125090645395214
chr1	DHDDS	26432416	26432723	0	308	2827	5593	2827	5285	0.0	0.5349101229895932
chr1	DHDDS	26432519	26432723	0	205	2827	5593	2827	5388	0.0	0.5246844840386043
chr1	DHDDS	26432595	26432723	0	129	2827	5593	2827	5464	0.0	0.5173865300146413
chr1	DHDDS	26432642	26432723	0	82	2827	5593	2827	5511	0.0	0.5129740518962076
chr1	DHDDS	26432493	26432723	0	231	2827	5593	2827	5362	0.0	0.5272286460276017
chr1	ARID1A	26696101	26697540	0	1440	112352	12546	112352	11106	0.0	10.116333513416171
chr1	PIGV	26795215	26795234	0	20	806961	5866	806961	5846	0.0	138.03643516934656
chr1	PIGV	26787990	26788268	0	279	806961	5866	806961	5587	0.0	144.43547521030965
chr1	PIGV	26788269	26788394	0	126	806961	5866	806961	5740	0.0	140.5855400696864
chr1	PIGV	26788269	26788819	51	551	806961	5866	806910	5315	0.0925589836660617	151.81749764816556
chr1	PIGV	26788395	26788819	51	425	806961	5866	806910	5441	0.12	148.30178276052197
chr1	ZDHHC18	26832054	26832072	0	19	1240	2665	1240	2646	0.0	0.46863189720332576
chr1	TRNP1	26994613	26994630	0	18	51	1981	51	1963	0.0	0.02598064187468161
chr1	AL445490.1	27669541	27669586	80	46	28988	1636	28908	1590	1.7391304347826086	18.181132075471698
chr1	PPP1R8	27830892	27831366	0	475	561	2822	561	2347	0.0	0.2390285470813805
chr1	PPP1R8	27831247	27831366	0	120	561	2822	561	2702	0.0	0.2076239822353812
chr1	PPP1R8	27830892	27831246	0	355	561	2822	561	2467	0.0	0.22740170247263883
chr1	THEMIS2	27872641	27872665	0	25	21416	2665	21416	2640	0.0	8.112121212121211
chr1	THEMIS2	27882078	27882125	0	48	21416	2665	21416	2617	0.0	8.183416125334352
chr1	MED18	28329125	28329180	0	56	3562	1315	3562	1259	0.0	2.8292295472597297
chr1	PHACTR4	28457856	28457859	3	4	2745	7336	2742	7332	0.75	0.3739770867430442
chr1	RCC1	28508902	28508905	0	4	117680	3738	117680	3734	0.0	31.515800749866095
chr1	RCC1	28516854	28516867	14	14	117680	3738	117666	3724	1.0	31.596670247046188
chr1	RCC1	28530574	28530615	36	42	117680	3738	117644	3696	0.8571428571428571	31.83008658008658
chr1	YTHDF2	28738330	28738338	36	9	7271	3737	7235	3728	4.0	1.9407188841201717
chr1	EPB41	29068769	29068783	45	15	325029	17917	324984	17902	3.0	18.15350240196626
chr1	EPB41	28914769	28914773	15	5	325029	17917	325014	17912	3.0	18.145042429656097
chr1	PTPRU	29311545	29311553	0	9	485	6715	485	6706	0.0	0.0723232925738145
chr1	MATN1-AS1	30719566	30721174	0	1609	0	3750	0	2141	0.0	0.0
chr1	MATN1-AS1	30719233	30721174	0	1942	0	3750	0	1808	0.0	0.0
chr1	MATN1-AS1	30719233	30719565	0	333	0	3750	0	3417	0.0	0.0
chr1	ZCCHC17	31297097	31297213	0	117	1173	1930	1173	1813	0.0	0.6469939327082185
chr1	ZCCHC17	31297076	31297213	0	138	1173	1930	1173	1792	0.0	0.6545758928571429
chr1	ZCCHC17	31346741	31346818	0	78	1173	1930	1173	1852	0.0	0.6333693304535637
chr1	LDC1P	31501528	31501539	0	12	2565	2358	2565	2346	0.0	1.0933503836317136
chr1	PEF1-AS1	31645121	31645146	0	26	351	2148	351	2122	0.0	0.1654099905749293
chr1	PEF1-AS1	31645139	31645146	0	8	351	2148	351	2140	0.0	0.16401869158878504
chr1	PEF1-AS1	31645121	31645138	0	18	351	2148	351	2130	0.0	0.1647887323943662
chr1	PEF1-AS1	31645342	31645382	0	41	351	2148	351	2107	0.0	0.1665875652586616
chr1	PEF1-AS1	31656045	31656185	0	141	351	2148	351	2007	0.0	0.17488789237668162
chr1	KPNA6	32156928	32156945	0	18	909	7472	909	7454	0.0	0.12194794741078616
chr1	IQCC	32205724	32205963	8571	240	45625	2467	37054	2227	35.7125	16.638527166591828
chr1	EIF3I	32226284	32226320	0	37	21504	5731	21504	5694	0.0	3.7766069546891465
chr1	EIF3I	32228817	32229208	0	392	21504	5731	21504	5339	0.0	4.027720546918899
chr1	EIF3I	32228817	32229024	0	208	21504	5731	21504	5523	0.0	3.893536121673004
chr1	RBBP4	32651716	32651822	1770	107	285335	9163	283565	9056	16.542056074766354	31.312389575971732
chr1	RBBP4	32679699	32679817	0	119	285335	9163	285335	9044	0.0	31.549646174259177
chr1	S100PBP	32817600	32817689	0	90	53288	9206	53288	9116	0.0	5.845546292233435
chr1	S100PBP	32825430	32825485	946	56	53288	9206	52342	9150	16.892857142857142	5.720437158469945
chr1	AL513327.1	33307438	33307449	8	12	13138	3838	13130	3826	0.6666666666666666	3.4317825405122844
chr1	ZSCAN20	33472688	33472691	0	4	15862	5316	15862	5312	0.0	2.9860692771084336
chr1	CSMD2-AS1	33870425	33870494	0	70	507	2628	507	2558	0.0	0.1982017200938233
chr1	ZMYM1	35094010	35094083	0	74	51	5220	51	5146	0.0	0.009910610182666148
chr1	NCDN	35557884	35558223	204	340	78052	4926	77848	4586	0.6	16.9751417357174
chr1	C1ORF122	37808307	37808439	0	133	0	1487	0	1354	0.0	0.0
chr1	LINC01685	38513938	38514011	0	74	1621	3681	1621	3607	0.0	0.4494039367895758
chr1	NDUFS5	39026399	39026402	0	4	0	551	0	547	0.0	0.0
chr1	MACF1	39269688	39269720	0	33	286688	41060	286688	41027	0.0	6.98778852950496
chr1	PPIE	39738924	39738931	0	8	7240	11133	7240	11125	0.0	0.6507865168539326
chr1	PPIE	39741922	39742031	0	110	7240	11133	7240	11023	0.0	0.6568084913362968
chr1	PPIE	39745499	39748767	3765	3269	7240	11133	3475	7864	1.151728357295809	0.4418870803662258
chr1	MFSD2A	39955380	39955385	0	6	204	3841	204	3835	0.0	0.053194263363754886
chr1	CAP1	40040468	40040783	504	316	53087	3616	52583	3300	1.5949367088607596	15.934242424242424
chr1	CAP1	40040784	40040801	0	18	53087	3616	53087	3598	0.0	14.754585881045026
chr1	EXO5	40508909	40509790	0	882	3874	2819	3874	1937	0.0	2.0
chr1	EXO5	40508878	40509790	88	913	3874	2819	3786	1906	0.0963855421686747	1.9863588667366212
chr1	EXO5	40508890	40509790	0	901	3874	2819	3874	1918	0.0	2.019812304483837
chr1	EXO5	40509350	40509790	0	441	3874	2819	3874	2378	0.0	1.6291000841042893
chr1	EXO5	40508878	40508908	88	31	3874	2819	3786	2788	2.838709677419355	1.3579626972740315
chr1	EXO5	40508890	40508908	0	19	3874	2819	3874	2800	0.0	1.3835714285714287
chr1	EXO5	40508878	40508889	88	12	3874	2819	3786	2807	7.333333333333333	1.3487709298183113
chr1	PPCS	42456629	42457073	16	445	652	3395	636	2950	0.035955056179775284	0.21559322033898304
chr1	CCDC30	42463891	42463898	0	8	197370	22898	197370	22890	0.0	8.62254259501966
chr1	CCDC30	42463658	42463898	0	241	197370	22898	197370	22657	0.0	8.71121507701814
chr1	CCDC30	42498893	42498916	0	24	197370	22898	197370	22874	0.0	8.628573926729038
chr1	CCDC30	42463658	42463890	0	233	197370	22898	197370	22665	0.0	8.70814030443415
chr1	PPIH	42659252	42659370	0	119	9233	4021	9233	3902	0.0	2.366222450025628
chr1	ERMAP	42825736	42825738	0	3	0	5141	0	5138	0.0	0.0
chr1	ERMAP	42835761	42835764	0	4	0	5141	0	5137	0.0	0.0
chr1	FAM183A	43148085	43148091	34	7	2602	811	2568	804	4.857142857142857	3.1940298507462686
chr1	FAM183A	43152932	43152979	3	48	2602	811	2599	763	0.0625	3.406290956749672
chr1	CFAP57	43172403	43172453	0	51	25573	5416	25573	5365	0.0	4.7666356011183595
chr1	CFAP57	43219538	43219631	0	94	25573	5416	25573	5322	0.0	4.805148440435926
chr1	SZT2	43419945	43419961	0	17	31845	24016	31845	23999	0.0	1.3269302887620318
chr1	PTPRF	43603528	43603533	0	6	4099	10480	4099	10474	0.0	0.3913500095474508
chr1	ST3GAL3	43801542	43801545	0	4	242611	18223	242611	18219	0.0	13.316373017179867
chr1	ST3GAL3	43814934	43815004	561	71	242611	18223	242050	18152	7.901408450704225	13.334618774790657
chr1	ST3GAL3	43736381	43736425	0	45	242611	18223	242611	18178	0.0	13.346407745626582
chr1	ST3GAL3	43899264	43899289	202	26	242611	18223	242409	18197	7.769230769230769	13.321371654668352
chr1	ST3GAL3	43920929	43920940	0	12	242611	18223	242611	18211	0.0	13.322222832354072
chr1	ST3GAL3	43898299	43898438	236	140	242611	18223	242375	18083	1.6857142857142857	13.403472875076039
chr1	DPH2	43970271	43970322	0	52	0	2729	0	2677	0.0	0.0
chr1	DPH2	43970315	43970322	0	8	0	2729	0	2721	0.0	0.0
chr1	DPH2	43970313	43970322	0	10	0	2729	0	2719	0.0	0.0
chr1	DPH2	43970709	43970817	0	109	0	2729	0	2620	0.0	0.0
chr1	DPH2	43971541	43972070	0	530	0	2729	0	2199	0.0	0.0
chr1	DPH2	43970271	43970314	0	44	0	2729	0	2685	0.0	0.0
chr1	DPH2	43970313	43970314	0	2	0	2729	0	2727	0.0	0.0
chr1	DPH2	43970271	43970312	0	42	0	2729	0	2687	0.0	0.0
chr1	ATP6V0B	43975108	43975297	0	190	0	2433	0	2243	0.0	0.0
chr1	ATP6V0B	43975108	43975307	0	200	0	2433	0	2233	0.0	0.0
chr1	B4GALT2	43979512	43979616	0	105	153	5400	153	5295	0.0	0.028895184135977338
chr1	B4GALT2	43980047	43980614	0	568	153	5400	153	4832	0.0	0.031663907284768214
chr1	AL139220.2	44030469	44030557	0	89	64101	9671	64101	9582	0.0	6.689730745147151
chr1	AL139220.2	44044759	44045269	7049	511	64101	9671	57052	9160	13.794520547945206	6.228384279475983
chr1	AL139220.2	44051108	44051158	132	51	64101	9671	63969	9620	2.588235294117647	6.6495841995842
chr1	AL139220.2	44051495	44051531	159	37	64101	9671	63942	9634	4.297297297297297	6.637118538509446
chr1	DMAP1	44213528	44213662	46	135	3735	2653	3689	2518	0.34074074074074073	1.46505162827641
chr1	RNF220	44405527	44405530	0	4	15812	8963	15812	8959	0.0	1.7649291215537448
chr1	RNF220	44635589	44635666	0	78	15812	8963	15812	8885	0.0	1.7796285875070343
chr1	RNF220	44632209	44632212	0	4	15812	8963	15812	8959	0.0	1.7649291215537448
chr1	KIF2C	44740003	44740042	0	40	41451	3547	41451	3507	0.0	11.819503849443969
chr1	RPS8	44776715	44776774	0	60	1806	2666	1806	2606	0.0	0.6930161166538756
chr1	RPS8	44777738	44777789	0	52	1806	2666	1806	2614	0.0	0.6908951798010712
chr1	BTBD19	44810250	44810426	1428	177	9155	3529	7727	3352	8.067796610169491	2.3051909307875893
chr1	RAD54L	46248599	46248623	0	25	42953	4044	42953	4019	0.0	10.687484448867878
chr1	RAD54L	46261016	46261074	0	59	42953	4044	42953	3985	0.0	10.778670012547051
chr1	UQCRH	46309128	46309143	0	16	1347	1345	1347	1329	0.0	1.0135440180586908
chr1	NSUN4	46344963	46345144	0	182	2697	8320	2697	8138	0.0	0.3314082084050135
chr1	NSUN4	46341498	46341865	816	368	2697	8320	1881	7952	2.217391304347826	0.23654426559356137
chr1	NSUN4	46341866	46344294	816	2429	2697	8320	1881	5891	0.33594071634417455	0.3193006280767272
chr1	SLC5A9	48229166	48229177	0	12	0	4404	0	4392	0.0	0.0
chr1	OSBPL9	51669513	51669814	0	302	1293	7377	1293	7075	0.0	0.18275618374558303
chr1	OSBPL9	51730002	51730124	0	123	1293	7377	1293	7254	0.0	0.1782464846980976
chr1	AL050343.2	51794054	51794074	0	21	0	1470	0	1449	0.0	0.0
chr1	CPT2	53211251	53211319	0	69	306	5091	306	5022	0.0	0.06093189964157706
chr1	CPT2	53211251	53211369	0	119	306	5091	306	4972	0.0	0.06154465004022526
chr1	CPT2	53211320	53211369	0	50	306	5091	306	5041	0.0	0.06070224161872644
chr1	DIO1	53894439	53894547	20	109	122	2265	102	2156	0.1834862385321101	0.04730983302411874
chr1	DIO1	53894356	53894547	20	192	122	2265	102	2073	0.10416666666666667	0.049204052098408106
chr1	DIO1	53894356	53894438	0	83	122	2265	122	2182	0.0	0.05591200733272227
chr1	MRPL37	54200242	54200589	204	348	357	2523	153	2175	0.5862068965517241	0.0703448275862069
chr1	DHCR24-DT	54887784	54887976	0	193	0	691	0	498	0.0	0.0
chr1	DHCR24-DT	54887969	54887976	0	8	0	691	0	683	0.0	0.0
chr1	LINC01767	56415151	56415609	0	459	0	2023	0	1564	0.0	0.0
chr1	LINC01767	56415343	56415353	0	11	0	2023	0	2012	0.0	0.0
chr1	LINC01767	56415610	56415695	0	86	0	2023	0	1937	0.0	0.0
chr1	DAB1-AS1	57860920	57860926	0	7	0	4284	0	4277	0.0	0.0
chr1	DAB1-AS1	57860910	57860926	0	17	0	4284	0	4267	0.0	0.0
chr1	DAB1-AS1	57860873	57860926	0	54	0	4284	0	4230	0.0	0.0
chr1	DAB1-AS1	57860927	57861033	0	107	0	4284	0	4177	0.0	0.0
chr1	DAB1-AS1	57860920	57861033	0	114	0	4284	0	4170	0.0	0.0
chr1	DAB1-AS1	57860910	57861033	0	124	0	4284	0	4160	0.0	0.0
chr1	DAB1-AS1	57860936	57861033	0	98	0	4284	0	4186	0.0	0.0
chr1	DAB1-AS1	57860873	57861033	0	161	0	4284	0	4123	0.0	0.0
chr1	DAB1-AS1	57860910	57860919	0	10	0	4284	0	4274	0.0	0.0
chr1	DAB1-AS1	57860873	57860919	0	47	0	4284	0	4237	0.0	0.0
chr1	DAB1-AS1	57860873	57860909	0	37	0	4284	0	4247	0.0	0.0
chr1	DAB1-AS1	57860927	57860935	0	9	0	4284	0	4275	0.0	0.0
chr1	DAB1-AS1	57860920	57860935	0	16	0	4284	0	4268	0.0	0.0
chr1	DAB1-AS1	57860910	57860935	0	26	0	4284	0	4258	0.0	0.0
chr1	DAB1-AS1	57860873	57860935	0	63	0	4284	0	4221	0.0	0.0
chr1	DAB1-AS1	57862520	57863040	0	521	0	4284	0	3763	0.0	0.0
chr1	DAB1-AS1	57862928	57863040	0	113	0	4284	0	4171	0.0	0.0
chr1	DAB1-AS1	57862520	57862927	0	408	0	4284	0	3876	0.0	0.0
chr1	LINC01358	59056750	59057032	0	283	9058	8361	9058	8078	0.0	1.1213171577123051
chr1	USP1	62436468	62436562	0	95	0	3878	0	3783	0.0	0.0
chr1	ATG4C	62784226	62784273	0	48	102	3126	102	3078	0.0	0.03313840155945419
chr1	ALG6	63411156	63411331	0	176	408	5100	408	4924	0.0	0.08285946385052803
chr1	ALG6	63371060	63371287	0	228	408	5100	408	4872	0.0	0.08374384236453201
chr1	EFCAB7	63523570	63523634	0	65	0	5719	0	5654	0.0	0.0
chr1	MIER1	66984593	66984652	0	60	153	6542	153	6482	0.0	0.023603825979635916
chr1	LINC01707	69192587	69192610	0	24	51	6166	51	6142	0.0	0.008303484207098664
chr1	HHLA3	70355108	70355111	0	4	10710	1228	10710	1224	0.0	8.75
chr1	HHLA3	70355108	70355208	0	101	10710	1228	10710	1127	0.0	9.503105590062113
