chrom	geneName	splicedExonStart	splicedExonEnd	splicedExonReadCount(rc)	splicedExonLength(sl)	othersExonsReadCount(RC)	othersExonsLength(L)	RC - rc	L - sl	splicedExonAverageReadCoverage(n)	otherExonsAverageReadCoverage(N)
chr1	ABI2	60450070	60450168	0	99	0	5985	0	5886	0.0	0.0
chr1	TMEM70	16667664	16667666	0	3	1407	1735	1407	1732	0.0	0.8123556581986143
chr1	MFF	82735415	82735417	0	3	0	1905	0	1902	0.0	0.0
chr1	ANKMY1	92871746	92871748	0	3	121	3264	121	3261	0.0	0.037105182459368294
chr1	CCL20	83117795	83117797	0	3	0	1424	0	1421	0.0	0.0
chr1	FCRLA	170922405	170922407	0	3	52	1732	52	1729	0.0	0.03007518796992481
chr1	FN1	71597388	71597672	0	285	213	10536	213	10251	0.0	0.020778460637986537
chr1	FN1	71597388	71597747	0	360	213	10536	213	10176	0.0	0.020931603773584904
chr1	FN1	71597673	71597747	0	75	213	10536	213	10461	0.0	0.020361342127903644
chr1	CHPF	75477541	75477818	0	278	0	3574	0	3296	0.0	0.0
chr1	KDM5B	134593328	134593336	0	9	0	7725	0	7716	0.0	0.0
chr1	NVL	181139302	181139306	0	5	1717	10569	1717	10564	0.0	0.16253313138962514
chr1	CD247	165858442	165858444	0	3	63717	4614	63717	4611	0.0	13.818477553675992
chr1	ADORA1	134234413	134234446	0	34	0	5606	0	5572	0.0	0.0
chr1	PPP1R42	9995263	9995277	0	15	9337	1534	9337	1519	0.0	6.146807109940751
chr1	ALS2	59178697	59178699	0	3	1075	7059	1075	7056	0.0	0.15235260770975056
chr1	PSEN2	180229485	180229487	0	3	13874	3302	13874	3299	0.0	4.2055168232797815
chr1	PTP4A1	30946637	30946639	0	3	0	4135	0	4132	0.0	0.0
chr1	GIGYF2	87406983	87407000	0	18	12314	10577	12314	10559	0.0	1.1662089212993654
chr1	GIGYF2	87407534	87407536	0	3	12314	10577	12314	10574	0.0	1.1645545678078306
chr1	DHX9	153469737	153469741	0	5	456	5319	456	5314	0.0	0.08581106511102747
chr1	DHX9	153478979	153478981	18	3	456	5319	438	5316	6.0	0.08239277652370203
chr1	CRYGC	65071872	65071874	0	3	143	632	143	629	0.0	0.2273449920508744
chr1	TATDN3	191046321	191046336	0	16	0	1264	0	1248	0.0	0.0
chr1	TATDN3	191049360	191049362	0	3	0	1264	0	1261	0.0	0.0
chr1	METTL11B	163704164	163704252	0	89	51	1116	51	1027	0.0	0.04965920155793573
chr1	FMO6	162926251	162926321	0	71	0	1966	0	1895	0.0	0.0
chr1	ILKAP	91388447	91388464	0	18	24039	3245	24039	3227	0.0	7.44933374651379
chr1	FAM135A	24026769	24026823	0	55	41687	7998	41687	7943	0.0	5.24826891602669
chr1	ELF3	135257227	135257286	0	60	0	2009	0	1949	0.0	0.0
chr1	GM4788	139739640	139739642	0	3	0	2902	0	2899	0.0	0.0
chr1	SLCO6C1	97119943	97119993	48	51	99	2447	51	2396	0.9411764705882353	0.021285475792988316
chr1	FARSB	78480014	78480111	1085	98	33025	2557	31940	2459	11.071428571428571	12.989019926799513
chr1	CCDC190	169932991	169932993	0	3	102	1447	102	1444	0.0	0.07063711911357341
chr1	INO80D	63093441	63093531	0	91	8520	13541	8520	13450	0.0	0.633457249070632
chr1	MFSD4A	132040563	132040660	0	98	0	6603	0	6505	0.0	0.0
chr1	SERPINB8	107597454	107597458	0	5	42	3296	42	3291	0.0	0.01276207839562443
chr1	LEMD1	132255354	132255419	0	66	0	7080	0	7014	0.0	0.0
chr1	SOX13	133388561	133388563	0	3	0	3589	0	3586	0.0	0.0
chr1	LY96	16700794	16700847	126	54	620	608	494	554	2.3333333333333335	0.8916967509025271
chr1	KLHL12	134458427	134458464	0	38	0	5903	0	5865	0.0	0.0
chr1	KLHL12	134488934	134489014	0	81	0	5903	0	5822	0.0	0.0
chr1	SNTG1	8677978	8677980	0	3	60477	7814	60477	7811	0.0	7.742542568173089
chr1	RNASEL	153751858	153751982	4497	125	15584	6648	11087	6523	35.976	1.6996780622413
chr1	RNASEL	153753606	153753633	85	28	15584	6648	15499	6620	3.0357142857142856	2.3412386706948642
chr1	INPP5D	87667888	87667890	0	3	39	5011	39	5008	0.0	0.007787539936102236
chr1	INPP5D	87715260	87715275	0	16	39	5011	39	4995	0.0	0.007807807807807808
chr1	ANKZF1	75195568	75195598	0	31	8522	2929	8522	2898	0.0	2.9406487232574188
chr1	TMEM194B	52643121	52643166	0	46	1190	5493	1190	5447	0.0	0.21846888195336883
chr1	MTERF4	93301585	93301795	181121	211	346541	2444	165420	2233	858.3933649289099	74.07971339005822
chr1	RNF25	74595299	74595301	0	3	60	1489	60	1486	0.0	0.040376850605652756
chr1	TDRD5	156300737	156300790	273	54	115550	3491	115277	3437	5.055555555555555	33.540005819028224
chr1	PLEKHA6	133269999	133270058	0	60	0	7484	0	7424	0.0	0.0
chr1	VWA3B	37035636	37035706	0	71	0	1877	0	1806	0.0	0.0
chr1	INSIG2	121307307	121307318	0	12	1785	2973	1785	2961	0.0	0.6028368794326241
chr1	OPRK1	5589004	5589033	0	30	0	6783	0	6753	0.0	0.0
chr1	IL24	130883964	130883992	0	29	0	1348	0	1319	0.0	0.0
chr1	TOR1AIP1	156018260	156018530	18744	271	635130	4778	616386	4507	69.1660516605166	136.76192589305523
chr1	IGSF9	172496150	172496178	0	29	0	4544	0	4515	0.0	0.0
chr1	REV1	38074444	38075023	0	580	58129	4872	58129	4292	0.0	13.543569431500465
chr1	TEX30	44099936	44100001	60	66	240138	1642	240078	1576	0.9090909090909091	152.33375634517768
chr1	DAW1	83180344	83180363	0	20	0	1681	0	1661	0.0	0.0
chr1	DAW1	83180344	83180366	0	23	0	1681	0	1658	0.0	0.0
chr1	DAW1	83180364	83180366	0	3	0	1681	0	1678	0.0	0.0
chr1	TMEM131	36794196	36794198	102	3	67286	6589	67184	6586	34.0	10.201032493167325
chr1	FCGR3	171057946	171057948	0	3	231	1462	231	1459	0.0	0.15832762165867031
chr1	PFKFB2	130702420	130702438	0	19	0	10901	0	10882	0.0	0.0
chr1	TYW5	57390744	57390758	0	15	51	1827	51	1812	0.0	0.028145695364238412
chr1	SLC4A3	75552138	75552151	0	14	0	4916	0	4902	0.0	0.0
chr1	HECW2	53933218	53933288	0	71	2481	12573	2481	12502	0.0	0.19844824828027516
chr1	GLI2	118854609	118854657	0	49	0	6834	0	6785	0.0	0.0
chr1	ANO7	93402949	93403068	0	120	271	4043	271	3923	0.0	0.06907978587815447
chr1	KMO	175650564	175650601	0	38	0	3126	0	3088	0.0	0.0
chr1	ZFAND2B	75168830	75168832	6	3	77836	1309	77830	1306	2.0	59.594180704441044
chr1	CFH	140088841	140088888	0	48	0	6874	0	6826	0.0	0.0
chr1	ICA1L	60028237	60028246	0	10	0	4301	0	4291	0.0	0.0
chr1	AQP12	93008560	93008562	0	3	153	1091	153	1088	0.0	0.140625
chr1	MARK1	184905655	184905657	0	3	765	4586	765	4583	0.0	0.16692123063495526
chr1	AFF3	38252679	38252681	0	3	2783	7892	2783	7889	0.0	0.35276967930029157
chr1	PKP1	135873646	135873649	0	4	0	4684	0	4680	0.0	0.0
chr1	LPGAT1	191719353	191719356	0	4	102	7257	102	7253	0.0	0.014063146284296153
chr1	MDM4	133004693	133004721	0	29	0	7367	0	7338	0.0	0.0
chr1	MDM4	133012712	133012714	0	3	0	7367	0	7364	0.0	0.0
chr1	KCNJ9	172328099	172328128	0	30	0	3705	0	3675	0.0	0.0
chr1	CARF	60109221	60109325	99	105	1616	5807	1517	5702	0.9428571428571428	0.26604700105226237
chr1	CARF	60124850	60124853	0	4	1616	5807	1616	5803	0.0	0.2784766500086162
chr1	CARF	60146108	60146113	0	6	1616	5807	1616	5801	0.0	0.27857265988622654
chr1	ZFP281	136625267	136625270	0	4	0	5259	0	5255	0.0	0.0
chr1	DUSP12	170881029	170881041	0	13	0	1466	0	1453	0.0	0.0
chr1	NR1I3	171217313	171217315	0	3	153	1771	153	1768	0.0	0.08653846153846154
chr1	IGFN1	135956788	135956893	0	106	0	9023	0	8917	0.0	0.0
chr1	IFI202B	173977435	173977437	0	3	388	1936	388	1933	0.0	0.2007242628039317
chr1	CD34	194959779	194959934	0	156	0	2629	0	2473	0.0	0.0
chr1	PAM	97826038	97826040	0	3	1675	5312	1675	5309	0.0	0.315501977773592
chr1	B4GALT3	171271706	171271908	0	203	0	2121	0	1918	0.0	0.0
chr1	UCHL5	143799920	143799922	0	3	0	1862	0	1859	0.0	0.0
chr1	METTL13	162538995	162538999	101	5	135129	5910	135028	5905	20.2	22.86672311600339
chr1	FCAMR	130803050	130803217	0	168	0	1918	0	1750	0.0	0.0
chr1	ANKAR	72679545	72679547	0	3	51	4597	51	4594	0.0	0.01110143665650849
chr1	UAP1	170148044	170148046	0	3	143	3736	143	3733	0.0	0.03830699169568712
chr1	FEV	74884482	74884513	0	32	0	1514	0	1482	0.0	0.0
chr1	STK16	75213112	75213131	0	20	21524	2913	21524	2893	0.0	7.4400276529554095
chr1	ADCY10	165539781	165539838	0	58	219	6419	219	6361	0.0	0.034428548970287694
chr1	RALGPS2	156907719	156907778	253	60	3117	9780	2864	9720	4.216666666666667	0.2946502057613169
chr1	RAB29	131869932	131869948	0	17	0	1197	0	1180	0.0	0.0
chr1	PIGC	161970226	161970238	90	13	408	3079	318	3066	6.923076923076923	0.10371819960861056
chr1	MNDA	173906323	173906328	0	6	18280	2193	18280	2187	0.0	8.358481938728852
chr1	SGK3	9885988	9886045	0	58	13853	6072	13853	6014	0.0	2.303458596607915
chr1	TPP2	43972529	43972554	0	26	2038	5160	2038	5134	0.0	0.39696143358005453
chr1	CYB5R1	134407816	134408402	0	587	0	2793	0	2206	0.0	0.0
chr1	ZFP142	74579407	74579618	0	212	102	9659	102	9447	0.0	0.010797078437599238
chr1	ZFP142	74579407	74579927	0	521	102	9659	102	9138	0.0	0.011162179908076166
chr1	ZFP142	74579619	74579927	0	309	102	9659	102	9350	0.0	0.01090909090909091
chr1	PRSS40	34559906	34559934	0	29	51	2107	51	2078	0.0	0.024542829643888354
chr1	ZDBF2	63290646	63290678	0	33	19257	13138	19257	13105	0.0	1.4694391453643647
chr1	CCDC93	121462232	121462234	0	3	0	8350	0	8347	0.0	0.0
chr1	KISS1	133327134	133327208	0	75	0	1087	0	1012	0.0	0.0
chr1	DOCK10	80648330	80648332	0	3	0	10002	0	9999	0.0	0.0
chr1	SPATA17	187135565	187135634	0	70	0	1915	0	1845	0.0	0.0
chr1	UBE2F	91254214	91254258	0	45	719	1776	719	1731	0.0	0.41536683997689194
chr1	UBE2F	91254214	91254261	0	48	719	1776	719	1728	0.0	0.41608796296296297
chr1	UBE2F	91254259	91254261	0	3	719	1776	719	1773	0.0	0.40552735476593343
chr1	ZBTB37	161032762	161032764	0	3	106551	4821	106551	4818	0.0	22.115193026151932
chr1	BROX	183282556	183282571	0	16	153	3546	153	3530	0.0	0.043342776203966
chr1	IVNS1ABP	151355166	151356127	0	962	51	5052	51	4090	0.0	0.012469437652811735
chr1	ASB1	91544150	91544154	0	5	153	6418	153	6413	0.0	0.023857788866365196
chr1	KIF14	136478358	136478368	0	11	0	8367	0	8356	0.0	0.0
chr1	MAP4K4	40000530	40000622	125	93	27669	6100	27544	6007	1.3440860215053763	4.585317130014983
chr1	ATP1A2	172275977	172276009	0	33	153	6441	153	6408	0.0	0.023876404494382022
chr1	GM15850	136127784	136127786	0	3	0	512	0	509	0.0	0.0
chr1	MRPL15	4774517	4776801	0	2285	0	4206	0	1921	0.0	0.0
chr1	ABL2	156640992	156640994	0	3	2856	10726	2856	10723	0.0	0.26634337405576797
chr1	UXS1	43790551	43790644	0	94	5817	1278	5817	1184	0.0	4.913006756756757
chr1	3110045C21RIK	169970449	169970468	0	20	0	1138	0	1118	0.0	0.0
chr1	ATG9A	75186939	75187186	1484	248	16426	5150	14942	4902	5.983870967741935	3.048143614851081
chr1	ATG9A	75190878	75190880	6	3	16426	5150	16420	5147	2.0	3.1902078880901494
chr1	MGAT5	127306633	127306635	0	3	0	5037	0	5034	0.0	0.0
chr1	ARMC9	86213049	86213051	0	3	31284	10618	31284	10615	0.0	2.9471502590673575
chr1	ARMC9	86262038	86262040	0	3	31284	10618	31284	10615	0.0	2.9471502590673575
chr1	A630001G21RIK	85723182	85723387	19435	206	229735	2148	210300	1942	94.34466019417475	108.29042224510813
chr1	A630001G21RIK	85726503	85726615	0	113	229735	2148	229735	2035	0.0	112.89189189189189
chr1	ERCC5	44156936	44156942	0	7	28559	3837	28559	3830	0.0	7.456657963446475
chr1	DUSP27	166127200	166127203	0	4	0	4031	0	4027	0.0	0.0
chr1	AGFG1	82883180	82883242	0	63	0	7905	0	7842	0.0	0.0
chr1	AGFG1	82894475	82894480	0	6	0	7905	0	7899	0.0	0.0
chr1	GMPPA	75436777	75436782	0	6	0	1708	0	1702	0.0	0.0
chr1	FAM168B	34819770	34819790	0	21	0	5088	0	5067	0.0	0.0
chr1	OSGEPL1	53317901	53317905	0	5	32774	2984	32774	2979	0.0	11.001678415575697
chr1	TNNT2	135840860	135840863	0	4	0	1267	0	1263	0.0	0.0
chr1	TNNT2	135843777	135843783	0	7	0	1267	0	1260	0.0	0.0
chr1	TNNT2	135850701	135850709	0	9	0	1267	0	1258	0.0	0.0
chr1	MPP4	59124740	59125200	44469	461	126343	5784	81874	5323	96.46203904555314	15.381176028555325
chr1	SCTR	120063111	120063116	0	6	0	1936	0	1930	0.0	0.0
chr1	SLC40A1	45925328	45925408	0	81	465	6553	465	6472	0.0	0.07184796044499382
chr1	CNNM3	36520077	36520079	0	3	63853	5292	63853	5289	0.0	12.072792588391
chr1	EIF2D	131160409	131160461	0	53	0	5282	0	5229	0.0	0.0
chr1	USF1	171414372	171414435	0	64	0	2207	0	2143	0.0	0.0
chr1	TCEA1	4889456	4889458	0	3	0	2858	0	2855	0.0	0.0
chr1	SOX17	4493467	4493490	0	24	0	4345	0	4321	0.0	0.0
chr1	SOX17	4495199	4495942	0	744	0	4345	0	3601	0.0	0.0
chr1	ORC2	58501885	58501890	0	6	51	3579	51	3573	0.0	0.014273719563392108
chr1	SCYL3	163934631	163934691	0	61	51	5428	51	5367	0.0	0.009502515371716043
chr1	SCYL3	163941020	163941105	0	86	51	5428	51	5342	0.0	0.009546986147510296
chr1	SCYL3	163946163	163946201	27	39	51	5428	24	5389	0.6923076923076923	0.004453516422341808
chr1	3110079O15RIK	87475022	87475024	0	3	0	465	0	462	0.0	0.0
chr1	UBE2W	16585353	16585431	0	79	9077	4232	9077	4153	0.0	2.185648928485432
chr1	CHIT1	134138604	134138639	0	36	0	1863	0	1827	0.0	0.0
chr1	NME7	164312852	164312854	0	3	0	3666	0	3663	0.0	0.0
chr1	EYA1	14270828	14270842	0	15	0	4459	0	4444	0.0	0.0
chr1	EYA1	14274208	14274210	0	3	0	4459	0	4456	0.0	0.0
chr1	NUCKS1	131929612	131929614	0	3	0	6103	0	6100	0.0	0.0
chr1	KANSL1L	66773515	66773619	0	105	866	6683	866	6578	0.0	0.13165095773791427
chr1	EPB41L5	119600238	119600261	0	24	1508	7998	1508	7974	0.0	0.1891146225232004
chr1	APOA2	171225283	171225285	3	3	17	941	14	938	1.0	0.014925373134328358
chr1	APOA2	171225283	171225297	15	15	17	941	2	926	1.0	0.0021598272138228943
chr1	APOA2	171225286	171225297	12	12	17	941	5	929	1.0	0.005382131324004306
chr1	RUFY4	74127845	74127867	0	23	0	2348	0	2325	0.0	0.0
chr1	PPIP5K2	97740943	97740945	0	3	408	5845	408	5842	0.0	0.06983909619993153
chr1	ZC3H11A	133636054	133636056	0	3	0	5797	0	5794	0.0	0.0
chr1	ZC3H11A	133637457	133637459	0	3	0	5797	0	5794	0.0	0.0
chr1	ARHGEF4	34807023	34807057	0	35	204	8010	204	7975	0.0	0.025579937304075234
chr1	TRMT1L	151448225	151448252	0	28	12261	4729	12261	4701	0.0	2.6081684747925973
chr1	ARID5A	36316208	36316210	0	3	158107	6506	158107	6503	0.0	24.31293249269568
chr1	ARID5A	36317203	36317608	4404	406	158107	6506	153703	6100	10.847290640394089	25.1972131147541
chr1	AAMP	74284042	74284044	0	3	0	1831	0	1828	0.0	0.0
chr1	TUBA4A	75216449	75216593	0	145	1530	2332	1530	2187	0.0	0.6995884773662552
chr2	ERGIC3	156016687	156016704	0	18	0	1344	0	1326	0.0	0.0
chr2	RABGAP1	37469376	37469514	1453	139	76009	7361	74556	7222	10.453237410071942	10.323456106341734
chr2	GDAP1L1	163445980	163446032	0	53	0	2639	0	2586	0.0	0.0
chr2	XRN2	147028092	147028195	0	104	0	3549	0	3445	0.0	0.0
chr2	SGK2	162995686	162995688	0	3	0	3169	0	3166	0.0	0.0
chr2	COPS2	125842712	125842732	0	21	0	3377	0	3356	0.0	0.0
chr2	COPS2	125842712	125842759	0	48	0	3377	0	3329	0.0	0.0
chr2	COPS2	125842733	125842759	0	27	0	3377	0	3350	0.0	0.0
chr2	CTNND1	84602901	84602903	0	3	54187	5932	54187	5929	0.0	9.139315230224321
chr2	PPIP5K1	121350650	121350651	0	2	0	10732	0	10730	0.0	0.0
chr2	RALGDS	28542854	28542889	596	36	7615	4039	7019	4003	16.555555555555557	1.7534349238071447
chr2	RALGDS	28549289	28549462	164	174	7615	4039	7451	3865	0.9425287356321839	1.9278137128072446
chr2	ZMYND8	165846165	165846239	0	75	468	9972	468	9897	0.0	0.04728705668384359
chr2	BAHD1	118921595	118921603	0	9	0	4435	0	4426	0.0	0.0
chr2	SLC2A6	27024331	27024335	0	5	9154	2597	9154	2592	0.0	3.5316358024691357
chr2	NCOA3	166068328	166068330	0	3	0	7554	0	7551	0.0	0.0
chr2	GPCPD1	132572255	132572257	0	3	0	5205	0	5202	0.0	0.0
chr2	UPF2	6040108	6040110	0	3	0	5196	0	5193	0.0	0.0
chr2	UPF2	6046897	6046899	0	3	0	5196	0	5193	0.0	0.0
chr2	ARL5B	15069819	15069856	0	38	0	3600	0	3562	0.0	0.0
chr2	TANK	61626902	61626904	0	3	396	3056	396	3053	0.0	0.12970848345889288
chr2	NUP188	30302000	30302003	0	4	0	5973	0	5969	0.0	0.0
chr2	ROMO1	156144444	156144457	0	14	0	632	0	618	0.0	0.0
chr2	DNLZ	26351475	26351478	0	4	92230	2926	92230	2922	0.0	31.56399726214921
chr2	CACNA1B	24679641	24679643	0	3	73	9916	73	9913	0.0	0.007364067386260466
chr2	RBM12	156103398	156103429	0	32	0	3265	0	3233	0.0	0.0
chr2	SNHG17	158361071	158361196	0	126	51	4203	51	4077	0.0	0.012509197939661517
chr2	NUP214	32039319	32039321	0	3	306	8234	306	8231	0.0	0.0371765277609039
chr2	GFI1B	28611585	28611683	0	99	945	1829	945	1730	0.0	0.546242774566474
chr2	CERKL	79393186	79393316	0	131	30	2892	30	2761	0.0	0.010865628395508874
chr2	CERKL	79393186	79393325	0	140	30	2892	30	2752	0.0	0.010901162790697675
chr2	CERKL	79393317	79393325	0	9	30	2892	30	2883	0.0	0.01040582726326743
chr2	FAM65C	167989723	167989805	0	83	0	3000	0	2917	0.0	0.0
chr2	MTCH2	90852815	90852838	0	24	0	5379	0	5355	0.0	0.0
chr2	MTCH2	90853023	90853049	0	27	0	5379	0	5352	0.0	0.0
chr2	4930402H24RIK	130739099	130739116	0	18	877	9386	877	9368	0.0	0.09361656703672075
chr2	GFRA4	131040259	131040325	0	67	0	1558	0	1491	0.0	0.0
chr2	AP5S1	131212825	131213168	0	344	0	1604	0	1260	0.0	0.0
chr2	DPH7	24965556	24965558	0	3	0	3262	0	3259	0.0	0.0
chr2	THBS1	118114650	118114652	0	3	0	5870	0	5867	0.0	0.0
chr2	DNM1	32309065	32309637	102	573	4785	4586	4683	4013	0.17801047120418848	1.1669573884874158
chr2	DNM1	32309065	32310487	102	1423	4785	4586	4683	3163	0.07167955024595925	1.4805564337654127
chr2	DNM1	32309638	32310487	0	850	4785	4586	4785	3736	0.0	1.280781584582441
chr2	DNM1	32320618	32320624	0	7	4785	4586	4785	4579	0.0	1.0449879886438087
chr2	PCMTD2	181851581	181851584	0	4	1571	3579	1571	3575	0.0	0.43944055944055943
chr2	ABI1	22953609	22953611	0	3	0	3516	0	3513	0.0	0.0
chr2	IL15RA	11723412	11723510	510	99	798	2566	288	2467	5.151515151515151	0.11674098094852046
chr2	TM9SF4	153187262	153187305	0	44	7601	4747	7601	4703	0.0	1.6162024239846906
chr2	RPRD1B	158047915	158047917	0	3	0	5293	0	5290	0.0	0.0
chr2	NDOR1	25254893	25254941	0	49	51	4657	51	4608	0.0	0.011067708333333334
chr2	NSMF	25061492	25061500	0	9	50046	3688	50046	3679	0.0	13.603153030714868
chr2	OLAH	3365449	3365451	0	3	1203	1547	1203	1544	0.0	0.7791450777202072
chr2	PLA2G4F	120307361	120307363	0	3	374	3145	374	3142	0.0	0.11903246339910885
chr2	PLA2G4F	120313117	120313119	0	3	374	3145	374	3142	0.0	0.11903246339910885
chr2	DAB2IP	35719852	35719917	0	66	51	7529	51	7463	0.0	0.00683371298405467
chr2	DAB2IP	35729110	35730422	0	1313	51	7529	51	6216	0.0	0.008204633204633204
chr2	BAZ2B	59978702	59978707	0	6	153	8450	153	8444	0.0	0.018119374703931785
chr2	NELFCD	174423003	174423050	0	48	0	2342	0	2294	0.0	0.0
chr2	TSC1	28672781	28672783	0	3	0	10068	0	10065	0.0	0.0
chr2	TSC1	28678951	28678965	0	15	0	10068	0	10053	0.0	0.0
chr2	CSE1L	166929784	166929893	0	110	0	3874	0	3764	0.0	0.0
chr2	BEND7	4763077	4763080	0	4	0	4204	0	4200	0.0	0.0
chr2	BEND7	4796529	4796531	0	3	0	4204	0	4201	0.0	0.0
chr2	DUSP19	80624207	80624324	0	118	0	2009	0	1891	0.0	0.0
chr2	FKBP1A	151543905	151544011	0	107	0	2435	0	2328	0.0	0.0
chr2	GABPB1	126646746	126646748	0	3	0	5655	0	5652	0.0	0.0
chr2	GATA5	180327480	180327608	0	129	0	3437	0	3308	0.0	0.0
chr2	SSRP1	85037775	85037792	0	18	510	2974	510	2956	0.0	0.17253044654939106
chr2	ODF2	29912565	29912567	0	3	51	5917	51	5914	0.0	0.008623605005072709
chr2	SVS3A	164289583	164289585	0	3	0	1204	0	1201	0.0	0.0
chr2	TUBGCP4	121189823	121189825	0	3	0	7418	0	7415	0.0	0.0
chr2	NESPAS	174283407	174283424	0	18	0	2271	0	2253	0.0	0.0
chr2	TMEM87A	120360092	120360094	0	3	75	7555	75	7552	0.0	0.00993114406779661
chr2	GPAT2	127432971	127432973	0	3	1877	2650	1877	2647	0.0	0.7091046467699282
chr2	PPP4R1L-PS	173589949	173589981	0	33	0	7631	0	7598	0.0	0.0
chr2	PPP4R1L-PS	173589949	173590796	0	848	0	7631	0	6783	0.0	0.0
chr2	PPP4R1L-PS	173589982	173590796	0	815	0	7631	0	6816	0.0	0.0
chr2	PPP4R1L-PS	173592222	173592333	0	112	0	7631	0	7519	0.0	0.0
chr2	PPP4R1L-PS	173615577	173616423	0	847	0	7631	0	6784	0.0	0.0
chr2	L3MBTL1	162947679	162947806	0	128	0	2909	0	2781	0.0	0.0
chr2	RBM39	156154272	156154289	0	18	306	5081	306	5063	0.0	0.06043847521232471
chr2	ADAMTS13	26992874	26992957	0	84	84994	5056	84994	4972	0.0	17.09452936444087
chr2	UBR3	69917076	69917078	0	3	2037	8602	2037	8599	0.0	0.23688801023374811
